task_id,task_name,task_definition_key,vx_type,task_status,is_excluded,exclude_reason,start_date,claim_time,end_time,status_weekly
95546642-e53c-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
969dcbe4-e530-11f0-b91f-f260ad480fb9,3.5.1.2.3 TE (PE) prepares OI after changes,V3_5_1_2_3,V3,DONE,0,,2025-12-30,2025-12-30 11:35:59,2025-12-30 11:38:31,DONE
96dda0eb-e51b-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
96fd6d31-e623-11f0-836b-7ee4675ecfd7,3.5.1.2.2 IE (PE) prepares OI after changes,V3_5_1_2_2,V3,DONE,0,,2025-12-31,2025-12-31 16:35:16,2025-12-31 16:36:00,DONE
9890772c-e5f8-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:06:12,DONE
9893f999-e5f8-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:04:12,DONE
989420d0-e5f8-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:05:12,DONE
9895f597-e5f8-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:04:12,DONE
9994e9fd-e45d-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:39:10,DONE
9995ad13-e45d-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:40:10,DONE
99b3209f-e45d-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:41:10,DONE
99bd0bb7-e45d-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:40:10,DONE
99f7324f-e47b-11f0-b91f-f260ad480fb9,3.5.1.7.1 ME Analyzes Auxiliary Material Requirements,V3_5_1_7_1,V3,DONE,0,,2025-12-29,2025-12-29 15:23:53,2025-12-29 15:24:47,DONE
9a960232-e611-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:30:13,DONE
9a984c7f-e611-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:38:13,DONE
9a9df18b-e611-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:39:13,DONE
9b165067-e623-11f0-92cb-ce426f076598,3.5.1.2.10 IE(PE) Prepares Revised Full Process,V3_5_1_2_10,V3,DONE,0,,2025-12-31,2025-12-31 16:35:16,2025-12-31 16:35:53,DONE
a06da1e9-e610-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:35:13,DONE
a079c8d4-e616-11f0-811d-0a4b28ca86c6,3.5.3.4.1 Upload IPQC Inspection Record,V3_5_3_4_1,V3,DONE,0,,2025-12-31,2025-12-31 17:04:30,2025-12-31 17:04:54,DONE
a2e16744-e55f-11f0-833b-1a66a98ce176,3.5.1.2.8 MFG Prepare to change the required skill personnel,V3_5_1_2_8,V3,DONE,0,,2025-12-30,2025-12-30 17:15:33,2025-12-30 17:15:56,DONE
a33be725-e558-11f0-b24f-5e140ac69200,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 19:17:10,DONE
a5ece8ee-e60f-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:54:13,DONE
a95762ff-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:33:10,DONE
a957d834-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:32:10,DONE
a9582639-e531-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:32:10,DONE
a96545cc-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:33:10,DONE
a9dab2f8-e489-11f0-833b-1a66a98ce176,3.5.3.2.1 Produce First Article,V3_5_3_2_1,V3,DONE,0,,2025-12-29,2025-12-29 15:55:13,2025-12-30 22:25:11,DONE
aa0b87db-e489-11f0-833b-1a66a98ce176,3.5.3.8.1 Perform Testing Equipment/ Fixture Inspection,V3_5_3_8_1,V3,DONE,0,,2025-12-29,2025-12-29 17:32:42,2025-12-29 17:34:03,DONE
aa2e78a7-e489-11f0-833b-1a66a98ce176,3.5.3.7.1 Perform Process Equipment/ Fixture Inspection,V3_5_3_7_1,V3,DONE,0,,2025-12-29,2025-12-29 15:42:35,2025-12-29 15:43:32,DONE
aa4b28d9-e489-11f0-833b-1a66a98ce176,3.5.2.9.1 Perform & Judge First-Article,V3_5_2_9_1,V3,DONE,0,,2025-12-29,2025-12-29 16:11:03,2025-12-29 16:12:08,DONE
ad5dd416-e52a-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
adc87068-e47b-11f0-b810-6e40e3e6024a,3.5.2.5.2 QC Verify Materials,V3_5_2_5_2,V3,DONE,0,,2025-12-29,2025-12-29 16:11:04,2025-12-29 16:12:40,DONE
aebef563-e52b-11f0-833b-1a66a98ce176,3.5.1.1.1 MFG Generate personnel job requirements,V3_5_1_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:29,2025-12-30 17:12:16,DONE
af05d0c3-e530-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:51:10,DONE
af061e70-e530-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:50:10,DONE
af07cc4a-e530-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:50:10,DONE
af0e2731-e52b-11f0-833b-1a66a98ce176,3.5.1.1.3 TE(PE) Generate fixture requirements,V3_5_1_1_3,V3,DONE,0,,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:58,DONE
af610279-e52b-11f0-833b-1a66a98ce176,3.5.1.1.10 IE (PE) maintains the entire process PP,V3_5_1_1_10,V3,DONE,0,,2025-12-30,2025-12-30 15:36:17,2025-12-30 15:38:00,DONE
af81a8fd-e52b-11f0-833b-1a66a98ce176,3.5.1.1.9 TE(PE) Generates OI Requirement,V3_5_1_1_9,V3,DONE,0,,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:35:29,DONE
afa81ce0-e52b-11f0-833b-1a66a98ce176,3.5.1.1.8 IE(PE) Generates OI Requirement,V3_5_1_1_8,V3,DONE,0,,2025-12-30,2025-12-30 15:36:17,2025-12-30 15:37:53,DONE
afcc46d2-e52b-11f0-833b-1a66a98ce176,3.5.1.1.5 TE+PE generates equipment/formula requirements,V3_5_1_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:33:21,2025-12-30 11:34:16,DONE
aff00e77-e543-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
affa80a1-e458-11f0-b810-6e40e3e6024a,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 12:56:10,DONE
b0149ab6-e52b-11f0-833b-1a66a98ce176,3.5.2.1.1 Auxiliary Material Changeover Plan Info,V3_5_2_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:29,2025-12-30 17:12:03,DONE
b02c6fab-e489-11f0-b24f-5e140ac69200,3.5.3.8.1 Perform Testing Equipment/ Fixture Inspection,V3_5_3_8_1,V3,DONE,0,,2025-12-29,2025-12-29 17:32:41,2025-12-29 17:34:13,DONE
b04c53f9-e489-11f0-b24f-5e140ac69200,3.5.3.7.1 Perform Process Equipment/ Fixture Inspection,V3_5_3_7_1,V3,DONE,0,,2025-12-29,2025-12-29 15:42:34,2025-12-29 15:43:22,DONE
b0769883-e489-11f0-b24f-5e140ac69200,3.5.2.9.1 Perform & Judge First-Article,V3_5_2_9_1,V3,DONE,0,,2025-12-29,2025-12-29 16:11:03,2025-12-29 16:11:53,DONE
b08dc1ef-e52b-11f0-833b-1a66a98ce176,3.5.2.1.11 TE(PE) Generate Process Validation Plan,V3_5_2_1_11,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:46:23,DONE
b0d4dd56-e52b-11f0-833b-1a66a98ce176,3.5.2.1.9 MFG Generates Personnel Changeover Plan,V3_5_2_1_9,V3,DONE,0,,2025-12-30,2025-12-30 14:37:29,2025-12-30 17:18:40,DONE
b0f9a385-e52b-11f0-833b-1a66a98ce176,3.5.2.1.8 TE(PE) Generate OI Changeover Plan,V3_5_2_1_8,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:46:01,DONE
b1248437-e52b-11f0-833b-1a66a98ce176,3.5.2.1.7 IE(PE) Generate OI Changeover Plan,V3_5_2_1_7,V3,DONE,0,,2025-12-30,2025-12-30 15:36:17,2025-12-30 15:39:00,DONE
b18282fa-e52b-11f0-833b-1a66a98ce176,3.5.2.1.5 TE(PE) Generate Fixture Changeover Plan,V3_5_2_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:46:31,DONE
b1ac784c-e52b-11f0-833b-1a66a98ce176,3.5.2.1.4 TE(PE) Generate Equipment/Recipe Changeover Plan,V3_5_2_1_4,V3,DONE,0,,2025-12-30,2025-12-30 11:40:25,2025-12-30 11:41:51,DONE
b252cad2-e52b-11f0-833b-1a66a98ce176,3.5.1.1.6 MFG generates auxiliary material requirements,V3_5_1_1_6,V3,DONE,0,,2025-12-30,2025-12-30 14:37:29,2025-12-30 17:11:34,DONE
b296b8d0-e5c7-11f0-833b-1a66a98ce176,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 08:08:10,DONE
b4dee11f-e5a7-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
b4f9410e-e619-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:17:13,DONE
b5068708-e619-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:18:13,DONE
b690e95a-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.1 MFG Generate personnel job requirements,V3_5_1_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:11:26,DONE
b6dc98b8-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.3 TE(PE) Generate fixture requirements,V3_5_1_1_3,V3,DONE,0,,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:50,DONE
b77a6511-e4e9-11f0-b24f-5e140ac69200,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 05:17:10,DONE
b785aa50-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.10 IE (PE) maintains the entire process PP,V3_5_1_1_10,V3,DONE,0,,2025-12-30,2025-12-30 15:36:17,2025-12-30 15:38:09,DONE
b7bcbf04-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.9 TE(PE) Generates OI Requirement,V3_5_1_1_9,V3,DONE,0,,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:35:15,DONE
b80c17aa-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.8 IE(PE) Generates OI Requirement,V3_5_1_1_8,V3,DONE,0,,2025-12-30,2025-12-30 15:36:16,2025-12-30 15:38:16,DONE
b837469d-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.5 TE+PE generates equipment/formula requirements,V3_5_1_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:33:21,2025-12-30 11:34:07,DONE
b88e67ac-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.1 Auxiliary Material Changeover Plan Info,V3_5_2_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:11:17,DONE
b945d073-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.11 TE(PE) Generate Process Validation Plan,V3_5_2_1_11,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:46:38,DONE
b9a2e4da-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.9 MFG Generates Personnel Changeover Plan,V3_5_2_1_9,V3,DONE,0,,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:14:35,DONE
b9c5d649-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.8 TE(PE) Generate OI Changeover Plan,V3_5_2_1_8,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:45:15,DONE
b9ef305b-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.7 IE(PE) Generate OI Changeover Plan,V3_5_2_1_7,V3,DONE,0,,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:38:51,DONE
ba50feae-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.5 TE(PE) Generate Fixture Changeover Plan,V3_5_2_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:45:01,DONE
ba74b370-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.4 TE(PE) Generate Equipment/Recipe Changeover Plan,V3_5_2_1_4,V3,DONE,0,,2025-12-30,2025-12-30 11:40:24,2025-12-30 11:43:02,DONE
bae68876-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.6 MFG generates auxiliary material requirements,V3_5_1_1_6,V3,DONE,0,,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:10:40,DONE
bb98f380-e5e5-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 09:57:11,DONE
bd5215e4-e45d-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:35:10,DONE
bd5941c0-e45d-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:35:10,DONE
bd5968ef-e45d-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:34:10,DONE
bd609431-e45d-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:34:10,DONE
be5d6676-e611-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:28:13,DONE
be5f3b7b-e611-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:29:13,DONE
be62e4eb-e611-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:27:13,DONE
be643cf2-e52b-11f0-b24f-5e140ac69200,3.5.1.1.1 MFG Generate personnel job requirements,V3_5_1_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:10:32,DONE
be649301-e611-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:28:13,DONE
be694db4-e611-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:29:13,DONE
bec2b100-e52b-11f0-b24f-5e140ac69200,3.5.1.1.3 TE(PE) Generate fixture requirements,V3_5_1_1_3,V3,DONE,0,,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:43,DONE
bf345ee8-e52b-11f0-b24f-5e140ac69200,3.5.1.1.10 IE (PE) maintains the entire process PP,V3_5_1_1_10,V3,DONE,0,,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:37:43,DONE
bf6de49c-e52b-11f0-b24f-5e140ac69200,3.5.1.1.9 TE(PE) Generates OI Requirement,V3_5_1_1_9,V3,DONE,0,,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:35:22,DONE
bf92d1e7-e52b-11f0-b24f-5e140ac69200,3.5.1.1.8 IE(PE) Generates OI Requirement,V3_5_1_1_8,V3,DONE,0,,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:37:33,DONE
bfbb1ab5-e52b-11f0-b24f-5e140ac69200,3.5.1.1.5 TE+PE generates equipment/formula requirements,V3_5_1_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:33:20,2025-12-30 11:34:00,DONE
bfffec52-e52b-11f0-b24f-5e140ac69200,3.5.2.1.1 Auxiliary Material Changeover Plan Info,V3_5_2_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:10:20,DONE
c072f36a-e592-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
c073479d-e52b-11f0-b24f-5e140ac69200,3.5.2.1.11 TE(PE) Generate Process Validation Plan,V3_5_2_1_11,V3,DONE,0,,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:44:53,DONE
c0b8b459-e52b-11f0-b24f-5e140ac69200,3.5.2.1.9 MFG Generates Personnel Changeover Plan,V3_5_2_1_9,V3,DONE,0,,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:14:26,DONE
c0da9458-e52b-11f0-b24f-5e140ac69200,3.5.2.1.8 TE(PE) Generate OI Changeover Plan,V3_5_2_1_8,V3,DONE,0,,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:17,DONE
c0ff5a8a-e52b-11f0-b24f-5e140ac69200,3.5.2.1.7 IE(PE) Generate OI Changeover Plan,V3_5_2_1_7,V3,DONE,0,,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:38:45,DONE
c10cb785-e56c-11f0-b91f-f260ad480fb9,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-31 02:18:10,DONE
c14675ed-e52b-11f0-b24f-5e140ac69200,3.5.2.1.5 TE(PE) Generate Fixture Changeover Plan,V3_5_2_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:16,DONE
c16ce9cf-e52b-11f0-b24f-5e140ac69200,3.5.2.1.4 TE(PE) Generate Equipment/Recipe Changeover Plan,V3_5_2_1_4,V3,DONE,0,,2025-12-30,2025-12-30 11:40:24,2025-12-30 11:42:28,DONE
c1e12ed5-e52b-11f0-b24f-5e140ac69200,3.5.1.1.6 MFG generates auxiliary material requirements,V3_5_1_1_6,V3,DONE,0,,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:09:50,DONE
c1e2c67d-e5f8-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:03:12,DONE
c1e2ed59-e5f8-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:20:12,DONE
c1e3fede-e5f8-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:03:12,DONE
c296a280-e46f-11f0-b24f-5e140ac69200,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 15:08:10,DONE
c2a15098-e5f7-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:01:12,DONE
c2a3c27f-e5f7-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:01:12,DONE
c2a54898-e5f7-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:02:12,DONE
c412d8d0-e610-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:34:13,DONE
c415e5c1-e610-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:34:13,DONE
c41f9a21-e513-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
c6a8add8-e56b-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 22:31:10,DONE
c6cc1f4d-e655-11f0-af20-1292749790e6,3.5.3.10.1 Handle Production Line Quality Events,V3_5_3_10_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 22:36:13,DONE
c75a8ca7-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.1 MFG Generate personnel job requirements,V3_5_1_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:09:43,DONE
c7ac7d95-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.3 TE(PE) Generate fixture requirements,V3_5_1_1_3,V3,DONE,0,,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:36,DONE
c8065dc4-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.10 IE (PE) maintains the entire process PP,V3_5_1_1_10,V3,DONE,0,,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:37:23,DONE
c82f8fc8-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.9 TE(PE) Generates OI Requirement,V3_5_1_1_9,V3,DONE,0,,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:35:07,DONE
c864347b-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.8 IE(PE) Generates OI Requirement,V3_5_1_1_8,V3,DONE,0,,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:37:15,DONE
c88bb9cd-e52b-11f0-bf7b-965e190dd3fa,3.5.1.1.5 TE+PE generates equipment/formula requirements,V3_5_1_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:33:20,2025-12-30 11:33:52,DONE
c88c51b6-e5f6-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:26:13,DONE
c8d964e1-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.1 Auxiliary Material Changeover Plan Info,V3_5_2_1_1,V3,DONE,0,,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:09:35,DONE
c96306da-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.11 TE(PE) Generate Process Validation Plan,V3_5_2_1_11,V3,DONE,0,,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:16,DONE
c9a7a3c5-e60f-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:53:13,DONE
c9a9ee18-e60f-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:52:13,DONE
c9aa14cd-e60f-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:52:13,DONE
c9adf2d1-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.9 MFG Generates Personnel Changeover Plan,V3_5_2_1_9,V3,DONE,0,,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:14:17,DONE
c9b75af6-e60f-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:51:13,DONE
c9da5a20-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.8 TE(PE) Generate OI Changeover Plan,V3_5_2_1_8,V3,DONE,0,,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:43:52,DONE
ca08bd42-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.7 IE(PE) Generate OI Changeover Plan,V3_5_2_1_7,V3,DONE,0,,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:38:35,DONE
ca535b15-e52b-11f0-bf7b-965e190dd3fa,3.5.2.1.5 TE(PE) Generate Fixture Changeover Plan,V3_5_2_1_5,V3,DONE,0,,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:16,DONE
